"theme","reading","value","timestamp","sensor_name","lon","lat"
"Air Quality","NO","9.092897008945245",2016-10-31 20:18:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:18:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.020512057724065e-21",2016-10-31 20:19:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.158730651576306",2016-10-31 20:19:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:19:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","8.183607308050721",2016-10-31 20:19:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:19:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.8184608519516584e-21",2016-10-31 20:20:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:20:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","7.3652465772456495",2016-10-31 20:20:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.343844329016434",2016-10-31 20:20:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.9",2016-10-31 20:20:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.6366147667564926e-21",2016-10-31 20:21:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.10746697460211",2016-10-31 20:21:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:21:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.9",2016-10-31 20:21:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","11.678080229958585",2016-10-31 20:21:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.4729532900808434e-21",2016-10-31 20:22:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","10.510272206962727",2016-10-31 20:22:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:22:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.9",2016-10-31 20:22:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.198811806351195",2016-10-31 20:22:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.325657961072759e-21",2016-10-31 20:23:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.34457038187629",2016-10-31 20:23:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:23:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:23:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","9.459244986266453",2016-10-31 20:23:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.1930921649654832e-21",2016-10-31 20:24:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:24:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.29260842495104",2016-10-31 20:24:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","8.513320487639808",2016-10-31 20:24:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:24:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.073782948468935e-21",2016-10-31 20:25:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.9",2016-10-31 20:25:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:25:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","7.661988438875827",2016-10-31 20:25:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.35067950085669",2016-10-31 20:25:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","9.664046536220415e-22",2016-10-31 20:26:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.09248343581383",2016-10-31 20:26:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:26:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:26:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","7.826871560550746",2016-10-31 20:26:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","8.697641882598373e-22",2016-10-31 20:27:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.26623632639379",2016-10-31 20:27:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:27:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","7.044184404495671",2016-10-31 20:27:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.9",2016-10-31 20:27:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","7.827877694338536e-22",2016-10-31 20:28:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.9",2016-10-31 20:28:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.32160118850268",2016-10-31 20:28:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:28:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","7.333176677190648",2016-10-31 20:28:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","7.045089924904682e-22",2016-10-31 20:29:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:29:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:29:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","6.599859009471584",2016-10-31 20:29:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.15645866393612",2016-10-31 20:29:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","6.340580932414214e-22",2016-10-31 20:30:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:30:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.047276735571124",2016-10-31 20:30:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:30:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","7.804429150843189",2016-10-31 20:30:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","5.7065228391727925e-22",2016-10-31 20:31:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:31:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.146845697045684",2016-10-31 20:31:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:31:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","9.51502136225887",2016-10-31 20:31:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","5.135870555255513e-22",2016-10-31 20:32:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.14429986981705",2016-10-31 20:32:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","8.808221800782984",2016-10-31 20:32:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:32:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:32:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.622283499729962e-22",2016-10-31 20:33:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:33:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.21878247603682",2016-10-31 20:33:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","7.927399620704686",2016-10-31 20:33:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:33:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.1600551497569656e-22",2016-10-31 20:34:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.15699548887437",2016-10-31 20:34:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:34:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","7.1346596586342175",2016-10-31 20:34:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:34:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.744049634781269e-22",2016-10-31 20:35:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:35:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","6.421193692770796",2016-10-31 20:35:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:35:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.21534310279235",2016-10-31 20:35:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.3696446713031423e-22",2016-10-31 20:36:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:36:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.2",2016-10-31 20:36:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.054887405925015",2016-10-31 20:36:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","8.894090714368717",2016-10-31 20:36:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.0326802041728284e-22",2016-10-31 20:37:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","63.00358161507846",2016-10-31 20:37:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:37:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","9.743288226888007",2016-10-31 20:37:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:37:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.7294121837555456e-22",2016-10-31 20:38:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:38:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","11.072800151386707",2016-10-31 20:38:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","62.81325698932673",2016-10-31 20:38:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:38:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.456470965379991e-22",2016-10-31 20:39:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:39:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","11.330126450927159",2016-10-31 20:39:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","62.74585919545157",2016-10-31 20:39:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:39:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.210823868841992e-22",2016-10-31 20:40:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:40:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:40:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","62.81031250163939",2016-10-31 20:40:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","12.24488472239296",2016-10-31 20:40:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.989741481957793e-22",2016-10-31 20:41:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:41:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:41:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","17.317717089341166",2016-10-31 20:41:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","62.86167188956075",2016-10-31 20:41:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.7907673337620138e-22",2016-10-31 20:42:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","15.585945380407049",2016-10-31 20:42:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:42:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:42:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","62.832784834760446",2016-10-31 20:42:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.6116906003858125e-22",2016-10-31 20:43:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","62.94806190399319",2016-10-31 20:43:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","14.027350842366344",2016-10-31 20:43:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:43:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:43:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.4505215403472312e-22",2016-10-31 20:44:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","12.62461575812971",2016-10-31 20:44:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:44:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","62.686796326926554",2016-10-31 20:44:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:44:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.305469386312508e-22",2016-10-31 20:45:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:45:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","62.50874937204322",2016-10-31 20:45:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:45:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","11.36215418231674",2016-10-31 20:45:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.1749224476812573e-22",2016-10-31 20:46:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","62.5217546134291",2016-10-31 20:46:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:46:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","10.225938764085067",2016-10-31 20:46:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:46:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.0574302029131315e-22",2016-10-31 20:47:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.0",2016-10-31 20:47:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","62.12234106339861",2016-10-31 20:47:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:47:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","9.20334488767656",2016-10-31 20:47:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","9.516871826218185e-23",2016-10-31 20:48:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","11.897211801283904",2016-10-31 20:48:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.0",2016-10-31 20:48:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:48:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.8555808933835",2016-10-31 20:48:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","8.565184643596367e-23",2016-10-31 20:49:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.486696996104435",2016-10-31 20:49:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","10.707490621155513",2016-10-31 20:49:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.0",2016-10-31 20:49:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:49:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","7.708666179236731e-23",2016-10-31 20:50:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","10.630221651039962",2016-10-31 20:50:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.0",2016-10-31 20:50:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.30551390639898",2016-10-31 20:50:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:50:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","6.937799561313058e-23",2016-10-31 20:51:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:51:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.0",2016-10-31 20:51:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","14.491588131460276",2016-10-31 20:51:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.029548527248416",2016-10-31 20:51:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","6.244019605181752e-23",2016-10-31 20:52:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","13.042429318314248",2016-10-31 20:52:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.0",2016-10-31 20:52:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.96898997124",2016-10-31 20:52:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:52:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","5.619617644663578e-23",2016-10-31 20:53:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.86495827832111",2016-10-31 20:53:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.0",2016-10-31 20:53:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","13.102741804845124",2016-10-31 20:53:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:53:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","5.05765588019722e-23",2016-10-31 20:54:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.0",2016-10-31 20:54:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.76931064076929",2016-10-31 20:54:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:54:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","12.598753337048112",2016-10-31 20:54:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.551890292177498e-23",2016-10-31 20:55:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.517718115643916",2016-10-31 20:55:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.0",2016-10-31 20:55:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","11.338878003343302",2016-10-31 20:55:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:55:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.0967012629597487e-23",2016-10-31 20:56:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:56:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","16.939097927258974",2016-10-31 20:56:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.25768382209953",2016-10-31 20:56:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.0",2016-10-31 20:56:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.687031136663774e-23",2016-10-31 20:57:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.000635095905565",2016-10-31 20:57:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.0",2016-10-31 20:57:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","24.016749246111573",2016-10-31 20:57:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:57:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.318328022997397e-23",2016-10-31 20:58:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","24.106109448000417",2016-10-31 20:58:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:58:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","59.988955780014244",2016-10-31 20:58:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.0",2016-10-31 20:58:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.9864952206976575e-23",2016-10-31 20:59:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 20:59:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","23.000969227387877",2016-10-31 20:59:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","59.986086161597214",2016-10-31 20:59:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 20:59:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.6878456986278916e-23",2016-10-31 21:00:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.17847287808052",2016-10-31 21:00:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 21:00:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 21:00:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","25.311296068437947",2016-10-31 21:00:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.4190611287651026e-23",2016-10-31 21:01:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 21:01:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 21:01:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","25.51184478504907",2016-10-31 21:01:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.013908912266594",2016-10-31 21:01:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.1771550158885924e-23",2016-10-31 21:02:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 21:02:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","59.90270560103774",2016-10-31 21:02:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 21:02:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","22.960660306544163",2016-10-31 21:02:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.9594395142997333e-23",2016-10-31 21:03:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 21:03:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","20.664594275889748",2016-10-31 21:03:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 21:03:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.1033666839142",2016-10-31 21:03:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.76349556286976e-23",2016-10-31 21:04:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 21:04:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","18.598134848300774",2016-10-31 21:04:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 21:04:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.27356948003317",2016-10-31 21:04:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.5871460065827842e-23",2016-10-31 21:05:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","16.738321363470696",2016-10-31 21:05:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","59.40892265833925",2016-10-31 21:05:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 21:05:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 21:05:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.428431405924506e-23",2016-10-31 21:06:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","89.5",2016-10-31 21:06:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","16.057025703090215",2016-10-31 21:06:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","10.3",2016-10-31 21:06:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","59.91816975330422",2016-10-31 21:06:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.2855882653320553e-23",2016-10-31 21:07:24,"new_new_emote_1102",-1.6238503387269,54.972338816641
